# a, b, af, bf, as, bs, afs, bfs, alfa1, beta1, alfa2, beta2, vol, fibstretch 
1.36793734e+02,  4.82977271e+00,  9.63945312e+01,  1.04317930e+01,  4.60072762e+02,  3.74802805e+00,  4.90883116e+02,  1.10355400e+01,  8.49904036e-01,  4.08597244e+00,  1.14287290e-02,  3.76793446e+01,  1.15248057e+02,  1.15562199e+00
1.93198085e+02,  7.65411189e+00,  1.50220758e+02,  9.50259621e+00,  3.79236396e+02,  6.41039752e+00,  3.19217115e+02,  1.21707098e+01,  2.31904638e+00,  4.18750837e+00,  1.13154939e-02,  4.64049926e+01,  1.00976061e+02,  1.12500803e+00
1.54559638e+02,  6.06096494e+00,  1.03989640e+02,  1.03406594e+01,  2.81742078e+02,  5.50553494e+00,  4.07884243e+02,  1.29344056e+01,  1.20069395e+00,  4.37831221e+00,  9.20235686e-03,  4.26944402e+01,  1.09215841e+02,  1.14204325e+00
1.37428332e+02,  5.53261372e+00,  1.39044448e+02,  8.89719092e+00,  3.95050065e+02,  6.18451571e+00,  3.86536239e+02,  1.06378582e+01,  1.15690651e+00,  4.27031125e+00,  8.73756032e-03,  4.32319276e+01,  1.09976083e+02,  1.14148053e+00
1.69442503e+02,  7.29227624e+00,  1.30241075e+02,  1.08899912e+01,  3.68476159e+02,  5.09281084e+00,  3.00298305e+02,  1.00998382e+01,  1.87965124e+00,  4.27095536e+00,  1.06253493e-02,  4.46260603e+01,  1.03534398e+02,  1.13189241e+00
1.90871323e+02,  6.75686022e+00,  1.40934629e+02,  1.47574117e+01,  4.00918900e+02,  4.40798221e+00,  4.23489376e+02,  1.36040593e+01,  1.96827378e+00,  4.07391793e+00,  1.35713003e-02,  4.27309868e+01,  1.03108719e+02,  1.13155018e+00
1.24699197e+02,  6.98086712e+00,  8.91648664e+01,  1.43683101e+01,  3.33842809e+02,  4.46970622e+00,  3.38665090e+02,  8.34944325e+00,  1.44508640e+00,  4.58651476e+00,  7.70838480e-03,  4.47450418e+01,  1.06421509e+02,  1.13961782e+00
1.14617433e+02,  6.62542991e+00,  1.15756660e+02,  1.26751285e+01,  4.36669389e+02,  5.46877072e+00,  3.45126000e+02,  9.87865029e+00,  1.48473748e+00,  4.47000470e+00,  7.67074420e-03,  4.55843258e+01,  1.06249922e+02,  1.13697936e+00
1.59622904e+02,  6.76261755e+00,  1.07977940e+02,  9.98635254e+00,  3.75823188e+02,  6.70624222e+00,  3.28993949e+02,  1.05339458e+01,  1.65855506e+00,  4.34077576e+00,  8.89749733e-03,  4.57135419e+01,  1.05036807e+02,  1.13293347e+00
1.19613719e+02,  6.99423612e+00,  1.07891770e+02,  1.34654465e+01,  3.15857169e+02,  5.74615275e+00,  2.89121865e+02,  1.37264480e+01,  1.54196963e+00,  4.66766154e+00,  6.68007781e-03,  4.70712004e+01,  1.05510911e+02,  1.13572956e+00
1.63952288e+02,  7.37773763e+00,  1.40134356e+02,  9.60518596e+00,  4.45939025e+02,  4.45555817e+00,  4.37845081e+02,  8.00663275e+00,  1.84369549e+00,  4.17961700e+00,  1.21582698e-02,  4.32871205e+01,  1.03862523e+02,  1.13270592e+00
1.49395313e+02,  7.65321080e+00,  1.27705522e+02,  1.52204486e+01,  4.59052354e+02,  6.26248907e+00,  5.21259448e+02,  8.39765059e+00,  2.45042857e+00,  4.37852947e+00,  9.68133318e-03,  4.78684140e+01,  1.00271654e+02,  1.12455359e+00
1.28538977e+02,  7.38403652e+00,  1.49362077e+02,  1.45530757e+01,  3.03993537e+02,  4.82638110e+00,  3.69929655e+02,  1.01104472e+01,  1.77946964e+00,  4.53420416e+00,  8.40983881e-03,  4.60897191e+01,  1.03953390e+02,  1.13314427e+00
1.93923361e+02,  5.65851763e+00,  9.06648114e+01,  9.84749984e+00,  4.40076724e+02,  6.12733406e+00,  4.57041576e+02,  1.32313955e+01,  1.40448518e+00,  4.06585426e+00,  1.20131915e-02,  4.18130381e+01,  1.07713300e+02,  1.13792317e+00
1.40336442e+02,  6.57256980e+00,  8.41056908e+01,  1.50057649e+01,  2.74949011e+02,  4.14536433e+00,  3.47781323e+02,  1.09817897e+01,  1.31973359e+00,  4.54372218e+00,  8.25552660e-03,  4.33985807e+01,  1.07634014e+02,  1.14242877e+00
1.77195005e+02,  4.68973865e+00,  9.28965976e+01,  1.01273904e+01,  3.52074530e+02,  4.60722245e+00,  3.11384882e+02,  1.36726826e+01,  9.00946488e-01,  4.13206991e+00,  1.04246835e-02,  3.90987058e+01,  1.14120520e+02,  1.15225524e+00
1.72001472e+02,  4.41606493e+00,  1.17657713e+02,  1.21141456e+01,  4.24219655e+02,  5.51706351e+00,  4.03488840e+02,  1.05395829e+01,  1.17446934e+00,  4.25648091e+00,  8.70577706e-03,  4.28507205e+01,  1.09754885e+02,  1.14273668e+00
1.36808972e+02,  5.75771892e+00,  1.09871817e+02,  1.18714674e+01,  4.59709549e+02,  5.11714345e+00,  5.26406970e+02,  8.82174443e+00,  1.29015210e+00,  4.26056238e+00,  9.82567362e-03,  4.24310240e+01,  1.08483185e+02,  1.14113953e+00
1.70101917e+02,  4.66294116e+00,  1.34274078e+02,  8.61286262e+00,  4.46293128e+02,  4.07668906e+00,  4.09580818e+02,  9.72899284e+00,  9.16919224e-01,  3.85908942e+00,  1.37968179e-02,  3.68692497e+01,  1.14995121e+02,  1.15340704e+00
1.52551000e+02,  5.26435908e+00,  1.02454529e+02,  1.27585598e+01,  4.57302392e+02,  6.68891380e+00,  3.90059063e+02,  1.39665145e+01,  1.48491071e+00,  4.43508147e+00,  7.43991919e-03,  4.62970713e+01,  1.06260512e+02,  1.13535349e+00
1.72666204e+02,  5.28435025e+00,  1.14706810e+02,  8.49336525e+00,  4.62529158e+02,  4.53416472e+00,  4.55038740e+02,  8.90236601e+00,  1.07470569e+00,  3.91941885e+00,  1.35313008e-02,  3.83301607e+01,  1.12165608e+02,  1.14780277e+00
1.62326048e+02,  7.23617148e+00,  1.40661340e+02,  1.02923819e+01,  3.89937411e+02,  3.94521440e+00,  3.27224163e+02,  1.45833356e+01,  1.71600868e+00,  4.22379345e+00,  1.18049555e-02,  4.27807825e+01,  1.04746543e+02,  1.13516008e+00
1.87334931e+02,  6.09734816e+00,  8.32440737e+01,  1.17900630e+01,  4.11353806e+02,  6.09465175e+00,  3.66491355e+02,  1.34901932e+01,  1.58472207e+00,  4.21025216e+00,  1.05975269e-02,  4.35481682e+01,  1.05796941e+02,  1.13535165e+00
1.88814400e+02,  4.85037607e+00,  1.22336603e+02,  1.26056482e+01,  3.24116760e+02,  5.35262972e+00,  4.59867616e+02,  1.39484714e+01,  1.21565237e+00,  4.22191114e+00,  1.00155354e-02,  4.20148535e+01,  1.09368972e+02,  1.14199131e+00
1.38339960e+02,  5.24943922e+00,  1.14243573e+02,  1.28318654e+01,  3.18669074e+02,  5.92521955e+00,  3.17120618e+02,  1.44926970e+01,  1.18516441e+00,  4.57846127e+00,  6.31156684e-03,  4.58313778e+01,  1.08893275e+02,  1.14091859e+00
1.18475743e+02,  6.16451430e+00,  1.45857891e+02,  1.49030466e+01,  2.65288669e+02,  3.77294423e+00,  3.94265574e+02,  1.17330623e+01,  1.15570700e+00,  4.47971883e+00,  8.35220241e-03,  4.26904857e+01,  1.09489179e+02,  1.14461330e+00
1.63271448e+02,  6.20551745e+00,  1.35307621e+02,  1.40922639e+01,  4.36112498e+02,  4.60369006e+00,  3.57213702e+02,  1.17575405e+01,  1.63518504e+00,  4.12801718e+00,  1.14878006e-02,  4.26847414e+01,  1.05504769e+02,  1.13609220e+00
1.57923210e+02,  6.73610389e+00,  1.37754077e+02,  8.64909331e+00,  3.83501780e+02,  3.84098195e+00,  3.14875437e+02,  1.01197262e+01,  1.38770699e+00,  4.17358965e+00,  1.16889572e-02,  4.12319862e+01,  1.07686040e+02,  1.14085837e+00
1.36880247e+02,  7.50058139e+00,  1.13123498e+02,  1.52164245e+01,  3.15747342e+02,  5.97479887e+00,  3.59435423e+02,  1.21753836e+01,  2.00871343e+00,  4.62116140e+00,  7.52135140e-03,  4.81527550e+01,  1.02469104e+02,  1.12969684e+00
1.51070958e+02,  4.60445502e+00,  8.77388740e+01,  1.49642551e+01,  3.36021835e+02,  4.07666325e+00,  3.80604729e+02,  1.29785811e+01,  9.46627072e-01,  4.38204070e+00,  7.79955883e-03,  4.15219240e+01,  1.12475621e+02,  1.15068037e+00
1.82742765e+02,  5.44637290e+00,  1.18818329e+02,  1.18426627e+01,  2.91959104e+02,  4.78937081e+00,  3.33946161e+02,  1.07281703e+01,  1.19104843e+00,  4.17990941e+00,  1.06669922e-02,  4.10012379e+01,  1.09808156e+02,  1.14411019e+00
1.34501951e+02,  7.06154492e+00,  1.28461042e+02,  1.31717955e+01,  4.59366919e+02,  4.03665921e+00,  5.18806550e+02,  1.02697667e+01,  1.65570187e+00,  4.25496625e+00,  1.14578923e-02,  4.26648157e+01,  1.05168084e+02,  1.13629222e+00
1.79352000e+02,  7.38471465e+00,  1.10398227e+02,  1.21661490e+01,  3.60509005e+02,  4.39877344e+00,  2.95069659e+02,  9.74117999e+00,  1.94610965e+00,  4.28112497e+00,  1.10713195e-02,  4.41778570e+01,  1.03091716e+02,  1.13225800e+00
1.38148710e+02,  4.87362205e+00,  1.45940083e+02,  8.35659430e+00,  3.88630900e+02,  5.39385917e+00,  4.64916543e+02,  1.09624303e+01,  9.29834608e-01,  4.17407064e+00,  9.67293046e-03,  4.06500855e+01,  1.13472397e+02,  1.14818878e+00
1.80480408e+02,  5.47715526e+00,  1.17115013e+02,  1.32400222e+01,  4.71331777e+02,  4.27872858e+00,  3.17515427e+02,  1.07341701e+01,  1.39378623e+00,  3.98903754e+00,  1.26587079e-02,  4.04136529e+01,  1.07995364e+02,  1.14148623e+00
1.40587313e+02,  4.94152769e+00,  1.47597745e+02,  1.45676635e+01,  3.21547973e+02,  3.77034420e+00,  4.05859128e+02,  9.90333250e+00,  1.03227639e+00,  4.23858444e+00,  9.41314876e-03,  4.08287706e+01,  1.11696753e+02,  1.14819618e+00
1.30297112e+02,  6.56322942e+00,  1.26220268e+02,  8.74416755e+00,  3.56266921e+02,  5.23868065e+00,  4.00515131e+02,  8.35527211e+00,  1.23984454e+00,  4.35994325e+00,  9.15493002e-03,  4.29455538e+01,  1.08830247e+02,  1.14134466e+00
1.69439718e+02,  5.61980898e+00,  1.35586704e+02,  1.11106814e+01,  4.10788866e+02,  5.17979389e+00,  3.03057202e+02,  1.30490919e+01,  1.35305817e+00,  4.10246417e+00,  1.09442936e-02,  4.19423100e+01,  1.08168514e+02,  1.13997205e+00
1.79015406e+02,  6.53973244e+00,  8.82468139e+01,  1.48835022e+01,  4.68191158e+02,  4.79179136e+00,  4.13045079e+02,  1.10305319e+01,  1.80980656e+00,  4.16427882e+00,  1.19422270e-02,  4.29739934e+01,  1.04117132e+02,  1.13411760e+00
1.20971297e+02,  6.24714086e+00,  9.08900501e+01,  9.86392867e+00,  3.80889113e+02,  6.10354672e+00,  4.09472424e+02,  1.29040499e+01,  1.18548360e+00,  4.51274079e+00,  7.60223908e-03,  4.43699211e+01,  1.09071590e+02,  1.14124720e+00
1.69301757e+02,  7.37711940e+00,  1.13556074e+02,  9.74830342e+00,  4.00277195e+02,  4.18982547e+00,  3.86378784e+02,  1.09498265e+01,  1.78753354e+00,  4.25450029e+00,  1.16405579e-02,  4.32373746e+01,  1.04186310e+02,  1.13402551e+00
1.38433830e+02,  7.73599192e+00,  1.10267231e+02,  1.27728651e+01,  3.55694439e+02,  4.36459819e+00,  4.39088740e+02,  1.17075916e+01,  1.84279555e+00,  4.50796427e+00,  9.55733370e-03,  4.50055846e+01,  1.03561902e+02,  1.13336567e+00
1.94019983e+02,  4.66430130e+00,  9.53497321e+01,  1.39049224e+01,  2.73048770e+02,  6.28368986e+00,  4.19048418e+02,  8.41499716e+00,  1.22977492e+00,  4.52300174e+00,  7.00583524e-03,  4.51555787e+01,  1.08501731e+02,  1.14042660e+00
1.22703847e+02,  7.15805284e+00,  1.43182154e+02,  1.17831850e+01,  3.91133092e+02,  5.21542061e+00,  4.95051420e+02,  1.42765508e+01,  1.63349867e+00,  4.41211479e+00,  9.54455913e-03,  4.46936075e+01,  1.05134554e+02,  1.13436861e+00
1.12427436e+02,  6.61662682e+00,  1.50986698e+02,  1.39174480e+01,  2.99303589e+02,  5.93113557e+00,  5.18611160e+02,  1.03952810e+01,  1.52907142e+00,  4.64282680e+00,  6.99265908e-03,  4.71114883e+01,  1.05629939e+02,  1.13444870e+00
1.93242221e+02,  5.15139328e+00,  1.35910525e+02,  9.75375100e+00,  3.74022870e+02,  6.63888236e+00,  5.02017801e+02,  1.14209862e+01,  1.34913952e+00,  4.10733382e+00,  1.09772913e-02,  4.26353378e+01,  1.08169859e+02,  1.13741751e+00
1.53490001e+02,  4.61479570e+00,  1.11604788e+02,  9.89885481e+00,  3.02957022e+02,  4.44813158e+00,  4.52600617e+02,  1.03901851e+01,  7.86920161e-01,  4.24112584e+00,  9.53462126e-03,  3.90744783e+01,  1.15775620e+02,  1.15498218e+00
1.29411573e+02,  5.81438945e+00,  9.84596005e+01,  1.33536656e+01,  3.69946341e+02,  4.83250333e+00,  5.31810636e+02,  1.23002655e+01,  1.20041411e+00,  4.43234561e+00,  8.63674591e-03,  4.28665691e+01,  1.09077116e+02,  1.14303139e+00
1.92110802e+02,  5.70968232e+00,  1.24189630e+02,  1.15357325e+01,  4.19337225e+02,  6.38220766e+00,  5.29093445e+02,  1.18723099e+01,  1.62722400e+00,  4.11622483e+00,  1.15941838e-02,  4.33755095e+01,  1.05563509e+02,  1.13351073e+00
1.50880299e+02,  6.40597534e+00,  1.41645362e+02,  9.69458482e+00,  3.09001579e+02,  6.44520284e+00,  3.45393004e+02,  1.04932167e+01,  1.44204775e+00,  4.35636563e+00,  8.72001218e-03,  4.49337602e+01,  1.06815849e+02,  1.13587971e+00
1.29400647e+02,  4.24028321e+00,  1.48034154e+02,  1.28177673e+01,  2.76230249e+02,  3.66713298e+00,  3.66619147e+02,  1.16753734e+01,  7.39912450e-01,  4.35580347e+00,  7.67103815e-03,  4.02770553e+01,  1.16212905e+02,  1.15617818e+00
1.80635850e+02,  5.17896547e+00,  9.64922851e+01,  1.33126362e+01,  4.33021328e+02,  4.86220892e+00,  4.99654767e+02,  1.12228082e+01,  1.30897172e+00,  4.13047842e+00,  1.14520404e-02,  4.10430502e+01,  1.08559094e+02,  1.14189710e+00
1.40734705e+02,  7.43842012e+00,  1.50788540e+02,  1.51563624e+01,  3.91486568e+02,  6.54071607e+00,  5.20181665e+02,  1.18886855e+01,  2.31858287e+00,  4.45248981e+00,  8.87911007e-03,  4.84267659e+01,  1.00889856e+02,  1.12502385e+00
1.47577789e+02,  4.29836634e+00,  1.21113300e+02,  1.31327936e+01,  3.31033612e+02,  6.25935839e+00,  5.07016340e+02,  9.81449184e+00,  1.14914105e+00,  4.64897963e+00,  5.77159617e-03,  4.66107421e+01,  1.09106242e+02,  1.14049838e+00
1.59539445e+02,  6.46447816e+00,  1.01631359e+02,  8.32180982e+00,  4.47497884e+02,  5.46756232e+00,  3.10995091e+02,  1.34589074e+01,  1.39509794e+00,  4.16551594e+00,  1.05998573e-02,  4.25668853e+01,  1.07630345e+02,  1.13876169e+00
1.18237967e+02,  5.44894028e+00,  9.77458800e+01,  1.37354008e+01,  3.12826644e+02,  3.74882922e+00,  3.17838468e+02,  1.00174548e+01,  9.00525345e-01,  4.46389355e+00,  7.50233940e-03,  4.14136264e+01,  1.12955213e+02,  1.15232962e+00
1.32436820e+02,  6.56518497e+00,  1.20703587e+02,  1.04376729e+01,  3.64529729e+02,  5.78948488e+00,  4.56684201e+02,  1.16779989e+01,  1.39799538e+00,  4.40622811e+00,  8.90569804e-03,  4.42503697e+01,  1.07133547e+02,  1.13757800e+00
1.84859606e+02,  6.06935612e+00,  1.01641750e+02,  1.48569336e+01,  4.76930468e+02,  6.15499387e+00,  4.89743905e+02,  1.28379584e+01,  1.93292395e+00,  4.21124940e+00,  1.07946196e-02,  4.49505784e+01,  1.03197599e+02,  1.13031924e+00
1.12459836e+02,  4.25010460e+00,  1.08604503e+02,  1.19554752e+01,  3.42509758e+02,  5.41023439e+00,  3.00415153e+02,  1.18596284e+01,  8.43388150e-01,  4.73459189e+00,  4.63489398e-03,  4.57661809e+01,  1.12932437e+02,  1.14881290e+00
1.93721289e+02,  7.29269998e+00,  1.47700330e+02,  1.21251658e+01,  3.25264638e+02,  3.71277363e+00,  3.71663116e+02,  1.28063920e+01,  1.97491269e+00,  4.17310847e+00,  1.31303797e-02,  4.28997402e+01,  1.02988403e+02,  1.13193102e+00
1.17501789e+02,  7.13691784e+00,  1.45245907e+02,  1.22975685e+01,  3.89528569e+02,  6.28541071e+00,  4.05303280e+02,  1.15910459e+01,  1.76011856e+00,  4.51381071e+00,  7.77848647e-03,  4.73044646e+01,  1.04096102e+02,  1.13137021e+00
1.25092712e+02,  6.71682708e+00,  9.23336206e+01,  1.07010001e+01,  3.75293452e+02,  4.60069679e+00,  3.89959666e+02,  8.57271717e+00,  1.25039809e+00,  4.45753867e+00,  8.76507892e-03,  4.28754460e+01,  1.08504823e+02,  1.14274448e+00
1.60378497e+02,  5.16547217e+00,  1.28406533e+02,  1.37904307e+01,  4.43878211e+02,  5.29712968e+00,  4.62468572e+02,  1.01252581e+01,  1.42675091e+00,  4.22145875e+00,  9.63825141e-03,  4.34007429e+01,  1.07160788e+02,  1.13818379e+00
1.30453449e+02,  5.36593470e+00,  1.23954121e+02,  1.22504647e+01,  4.14896291e+02,  4.15008451e+00,  4.31889195e+02,  9.36091542e+00,  1.07278856e+00,  4.21423836e+00,  9.89267007e-03,  4.06792456e+01,  1.11222078e+02,  1.14743256e+00
1.40603237e+02,  6.36978652e+00,  1.32788008e+02,  8.58723964e+00,  2.89166104e+02,  5.35499220e+00,  3.18592872e+02,  1.38658439e+01,  1.18607813e+00,  4.36217552e+00,  9.07021802e-03,  4.28133913e+01,  1.09431424e+02,  1.14206028e+00
1.18503538e+02,  7.43451718e+00,  1.28865810e+02,  1.22941824e+01,  4.16127265e+02,  3.88537053e+00,  3.97487661e+02,  9.92290672e+00,  1.57852291e+00,  4.43569410e+00,  9.53282730e-03,  4.37338274e+01,  1.05533829e+02,  1.13755076e+00
1.67330178e+02,  6.48318326e+00,  1.15075105e+02,  1.22217722e+01,  2.72155381e+02,  3.88633388e+00,  3.53656693e+02,  1.19069827e+01,  1.36731748e+00,  4.29463713e+00,  1.09585560e-02,  4.14981884e+01,  1.07650704e+02,  1.14163033e+00
1.77277388e+02,  7.30531063e+00,  1.16406310e+02,  1.13648346e+01,  3.22874424e+02,  4.21382324e+00,  3.94321682e+02,  9.10251663e+00,  1.82152882e+00,  4.29758018e+00,  1.14300616e-02,  4.34581660e+01,  1.03905629e+02,  1.13375874e+00
1.51489616e+02,  6.84113593e+00,  1.07205994e+02,  1.43260382e+01,  2.70927212e+02,  5.68439214e+00,  3.56706216e+02,  1.20969939e+01,  1.66816904e+00,  4.54687404e+00,  8.01415859e-03,  4.60946518e+01,  1.04713746e+02,  1.13428903e+00
1.89054486e+02,  5.46273179e+00,  1.34085846e+02,  1.48519047e+01,  2.61772194e+02,  6.32956173e+00,  4.34607782e+02,  1.17893376e+01,  1.57492611e+00,  4.41857013e+00,  8.29848461e-03,  4.58249212e+01,  1.05539303e+02,  1.13411118e+00
1.65197669e+02,  6.69773226e+00,  1.26563637e+02,  1.15397506e+01,  4.24058399e+02,  6.66855482e+00,  3.16536310e+02,  1.15148377e+01,  1.87427832e+00,  4.26872928e+00,  9.43052000e-03,  4.61796682e+01,  1.03557471e+02,  1.13004192e+00
1.30252077e+02,  7.50153841e+00,  1.41109923e+02,  9.73076057e+00,  3.70667432e+02,  4.27212094e+00,  4.95920250e+02,  1.28557305e+01,  1.59239727e+00,  4.41878330e+00,  1.03744368e-02,  4.35192927e+01,  1.05447902e+02,  1.13609874e+00
1.66238111e+02,  5.46109749e+00,  1.34758204e+02,  1.31364153e+01,  4.51586191e+02,  4.43717817e+00,  4.13317659e+02,  9.31843029e+00,  1.37393837e+00,  4.04453990e+00,  1.20334734e-02,  4.09318473e+01,  1.08074262e+02,  1.14097039e+00
1.94962107e+02,  5.18922179e+00,  9.97689724e+01,  8.85451844e+00,  4.51361645e+02,  4.43811144e+00,  3.29634249e+02,  9.78508688e+00,  1.09790740e+00,  3.87334387e+00,  1.39300486e-02,  3.80451418e+01,  1.11988444e+02,  1.14811166e+00
1.36831808e+02,  6.48436179e+00,  1.39621351e+02,  1.08119989e+01,  3.91144768e+02,  5.00857906e+00,  5.16136792e+02,  9.18018887e+00,  1.40719475e+00,  4.26864683e+00,  1.04930395e-02,  4.26852737e+01,  1.07299759e+02,  1.13856669e+00
1.84020209e+02,  5.25128671e+00,  1.13625623e+02,  1.42340245e+01,  3.45516905e+02,  5.27634678e+00,  4.48698788e+02,  8.86864833e+00,  1.38654152e+00,  4.25181021e+00,  9.80604698e-03,  4.29381425e+01,  1.07494052e+02,  1.13931864e+00
1.13171620e+02,  6.59966860e+00,  1.49486199e+02,  1.49992768e+01,  4.00007522e+02,  4.37250178e+00,  4.62895514e+02,  1.24155005e+01,  1.50517559e+00,  4.37691992e+00,  9.12866956e-03,  4.40755037e+01,  1.06219297e+02,  1.13745580e+00
1.08970232e+02,  4.33414049e+00,  1.19093105e+02,  1.20089783e+01,  3.86955704e+02,  4.62170494e+00,  4.68101955e+02,  1.34544874e+01,  8.42842755e-01,  4.50217411e+00,  6.45363757e-03,  4.28884795e+01,  1.13717232e+02,  1.15063076e+00
1.84799355e+02,  4.69133172e+00,  1.38322917e+02,  1.26115413e+01,  3.75138909e+02,  5.34626959e+00,  3.99974680e+02,  1.18386457e+01,  1.26725584e+00,  4.17323504e+00,  9.92872454e-03,  4.23624780e+01,  1.08894240e+02,  1.14096755e+00
1.19050865e+02,  6.00786913e+00,  1.47685818e+02,  1.48922517e+01,  3.85301751e+02,  4.37460934e+00,  2.97071452e+02,  1.35166570e+01,  1.35137076e+00,  4.35685090e+00,  8.36488832e-03,  4.39223478e+01,  1.07660173e+02,  1.14020730e+00
1.07206087e+02,  7.28461989e+00,  1.11577245e+02,  1.48063847e+01,  4.78973412e+02,  4.57770784e+00,  4.94743617e+02,  1.34072931e+01,  1.69093917e+00,  4.45543434e+00,  8.99559226e-03,  4.49153497e+01,  1.04650159e+02,  1.13512388e+00
1.87305845e+02,  6.20774494e+00,  1.34381079e+02,  1.34964774e+01,  4.23318276e+02,  6.60456830e+00,  3.96128023e+02,  1.35949259e+01,  1.98251517e+00,  4.19585007e+00,  1.04778335e-02,  4.57481664e+01,  1.02891746e+02,  1.12866683e+00
1.07672275e+02,  4.68116950e+00,  1.22413614e+02,  1.07208116e+01,  2.68301485e+02,  4.70419839e+00,  5.23750069e+02,  1.22653310e+01,  7.02792455e-01,  4.61990525e+00,  6.29195351e-03,  4.21276958e+01,  1.15878328e+02,  1.15430391e+00
1.80558537e+02,  7.12745818e+00,  1.11052731e+02,  1.45701778e+01,  3.52678184e+02,  4.20771626e+00,  4.97450161e+02,  1.32695515e+01,  1.92889855e+00,  4.24234025e+00,  1.24740129e-02,  4.31204357e+01,  1.03230992e+02,  1.13253255e+00
1.28786089e+02,  6.76469895e+00,  9.74767814e+01,  1.22913376e+01,  4.30044465e+02,  4.90347770e+00,  2.89049771e+02,  1.00352978e+01,  1.46052188e+00,  4.40918643e+00,  8.53182273e-03,  4.42203923e+01,  1.06567161e+02,  1.13878367e+00
1.35122138e+02,  5.12030402e+00,  1.42601949e+02,  1.36114290e+01,  3.34260917e+02,  6.43563589e+00,  4.92868351e+02,  9.15106328e+00,  1.37714648e+00,  4.60246960e+00,  6.28770185e-03,  4.73760296e+01,  1.06934031e+02,  1.13608040e+00
1.14257686e+02,  6.65402673e+00,  9.42680736e+01,  1.07886242e+01,  3.44586332e+02,  3.98771262e+00,  3.42038921e+02,  9.74439372e+00,  1.09657489e+00,  4.52277832e+00,  8.28668146e-03,  4.21649286e+01,  1.10095709e+02,  1.14684181e+00
1.60839702e+02,  5.46226698e+00,  1.37332034e+02,  1.34289779e+01,  3.87139892e+02,  5.02780223e+00,  3.02503998e+02,  9.33348169e+00,  1.38063797e+00,  4.21830328e+00,  9.46163309e-03,  4.31742213e+01,  1.07631359e+02,  1.13949836e+00
1.75329246e+02,  6.68721573e+00,  1.14659526e+02,  1.47104957e+01,  4.06877054e+02,  5.06533687e+00,  5.21757198e+02,  1.19589354e+01,  1.88720963e+00,  4.20362906e+00,  1.19090123e-02,  4.36322656e+01,  1.03533546e+02,  1.13203271e+00
1.85559249e+02,  5.27260138e+00,  1.38376419e+02,  8.70061619e+00,  4.12681797e+02,  4.81063776e+00,  3.65765624e+02,  1.00891712e+01,  1.15137736e+00,  3.90675208e+00,  1.33794242e-02,  3.90464510e+01,  1.11114805e+02,  1.14521889e+00
1.42960551e+02,  7.27734747e+00,  1.28014993e+02,  9.65841929e+00,  2.99280288e+02,  6.29521455e+00,  2.94039941e+02,  9.55769470e+00,  1.65815669e+00,  4.49791278e+00,  8.05672683e-03,  4.64351643e+01,  1.04854204e+02,  1.13319363e+00
